zip,eiaid,utility_name,state,service_type,ownership,comm_rate,ind_rate,res_rate
35061,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294,0.059771895,0.115989431
35060,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294,0.059771895,0.115989431
35064,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294,0.059771895,0.115989431
36748,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294,0.059771895,0.115989431
36742,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294,0.059771895,0.115989431
36745,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294,0.059771895,0.115989431
35405,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294,0.059771895,0.115989431
35404,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294,0.059771895,0.115989431
35407,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294,0.059771895,0.115989431
35406,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294,0.059771895,0.115989431
35401,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294,0.059771895,0.115989431
35403,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294,0.059771895,0.115989431
35402,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294,0.059771895,0.115989431
36273,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294,0.059771895,0.115989431
36272,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294,0.059771895,0.115989431
36271,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294,0.059771895,0.115989431
36276,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294,0.059771895,0.115989431
36274,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294,0.059771895,0.115989431
36022,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294,0.059771895,0.115989431
36023,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294,0.059771895,0.115989431
36027,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294,0.059771895,0.115989431
36024,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294,0.059771895,0.115989431
35144,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294,0.059771895,0.115989431
35146,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294,0.059771895,0.115989431
35143,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294,0.059771895,0.115989431
35148,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294,0.059771895,0.115989431
35149,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294,0.059771895,0.115989431
36615,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294,0.059771895,0.115989431
36617,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294,0.059771895,0.115989431
36616,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294,0.059771895,0.115989431
36611,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294,0.059771895,0.115989431
36610,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294,0.059771895,0.115989431
36613,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294,0.059771895,0.115989431
36612,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294,0.059771895,0.115989431
36619,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294,0.059771895,0.115989431
36618,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294,0.059771895,0.115989431
35485,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294,0.059771895,0.115989431
35487,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294,0.059771895,0.115989431
35486,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294,0.059771895,0.115989431
35481,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294,0.059771895,0.115989431
35482,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294,0.059771895,0.115989431
36695,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294,0.059771895,0.115989431
36691,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294,0.059771895,0.115989431
36693,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294,0.059771895,0.115989431
36458,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294,0.059771895,0.115989431
35236,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294,0.059771895,0.115989431
35237,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294,0.059771895,0.115989431
35234,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294,0.059771895,0.115989431
35235,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294,0.059771895,0.115989431
35232,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294,0.059771895,0.115989431
35233,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294,0.059771895,0.115989431
35231,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294,0.059771895,0.115989431
35238,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294,0.059771895,0.115989431
36279,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294,0.059771895,0.115989431
36277,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294,0.059771895,0.115989431
36792,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294,0.059771895,0.115989431
36802,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294,0.059771895,0.115989431
36803,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294,0.059771895,0.115989431
36349,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294,0.059771895,0.115989431
36345,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294,0.059771895,0.115989431
36340,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294,0.059771895,0.115989431
36904,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294,0.059771895,0.115989431
35038,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294,0.059771895,0.115989431
35031,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294,0.059771895,0.115989431
35032,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294,0.059771895,0.115989431
35034,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294,0.059771895,0.115989431
35035,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294,0.059771895,0.115989431
35036,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294,0.059771895,0.115989431
35990,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294,0.059771895,0.115989431
36053,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294,0.059771895,0.115989431
36051,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294,0.059771895,0.115989431
36057,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294,0.059771895,0.115989431
36054,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294,0.059771895,0.115989431
35178,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294,0.059771895,0.115989431
35173,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294,0.059771895,0.115989431
35172,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294,0.059771895,0.115989431
36528,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294,0.059771895,0.115989431
36523,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294,0.059771895,0.115989431
36522,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294,0.059771895,0.115989431
36521,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294,0.059771895,0.115989431
36525,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294,0.059771895,0.115989431
35458,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294,0.059771895,0.115989431
35459,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294,0.059771895,0.115989431
35452,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294,0.059771895,0.115989431
35453,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294,0.059771895,0.115989431
35456,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294,0.059771895,0.115989431
35457,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294,0.059771895,0.115989431
36267,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294,0.059771895,0.115989431
36640,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294,0.059771895,0.115989431
36641,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294,0.059771895,0.115989431
36644,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294,0.059771895,0.115989431
36401,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294,0.059771895,0.115989431
35080,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294,0.059771895,0.115989431
35082,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294,0.059771895,0.115989431
35085,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294,0.059771895,0.115989431
35555,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294,0.059771895,0.115989431
35554,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294,0.059771895,0.115989431
35553,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294,0.059771895,0.115989431
35551,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294,0.059771895,0.115989431
35550,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294,0.059771895,0.115989431
35559,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294,0.059771895,0.115989431
35078,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294,0.059771895,0.115989431
36831,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294,0.059771895,0.115989431
36314,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294,0.059771895,0.115989431
36316,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294,0.059771895,0.115989431
36310,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294,0.059771895,0.115989431
36312,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294,0.059771895,0.115989431
36313,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294,0.059771895,0.115989431
35503,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294,0.059771895,0.115989431
35244,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294,0.059771895,0.115989431
35243,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294,0.059771895,0.115989431
35242,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294,0.059771895,0.115989431
35249,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294,0.059771895,0.115989431
36125,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294,0.059771895,0.115989431
36124,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294,0.059771895,0.115989431
36123,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294,0.059771895,0.115989431
36121,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294,0.059771895,0.115989431
36120,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294,0.059771895,0.115989431
35007,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294,0.059771895,0.115989431
36721,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294,0.059771895,0.115989431
36728,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294,0.059771895,0.115989431
35123,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294,0.059771895,0.115989431
35120,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294,0.059771895,0.115989431
35121,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294,0.059771895,0.115989431
35126,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294,0.059771895,0.115989431
35127,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294,0.059771895,0.115989431
35124,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294,0.059771895,0.115989431
35125,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294,0.059771895,0.115989431
35128,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294,0.059771895,0.115989431
36571,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294,0.059771895,0.115989431
36572,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294,0.059771895,0.115989431
36575,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294,0.059771895,0.115989431
36633,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294,0.059771895,0.115989431
36630,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294,0.059771895,0.115989431
35504,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294,0.059771895,0.115989431
35501,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294,0.059771895,0.115989431
35502,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294,0.059771895,0.115989431
36089,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294,0.059771895,0.115989431
35972,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294,0.059771895,0.115989431
36869,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294,0.059771895,0.115989431
36866,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294,0.059771895,0.115989431
36867,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294,0.059771895,0.115989431
36865,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294,0.059771895,0.115989431
36863,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294,0.059771895,0.115989431
36860,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294,0.059771895,0.115989431
36861,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294,0.059771895,0.115989431
36321,195,Alabama Power Co,AL,Bundled,Investor Owned,0.106687294,0.059771895,0.115989431
99812,213,Alaska Electric Light&Power Co,AK,Bundled,Investor Owned,0.105488692,0.097301003,0.127926818
99824,213,Alaska Electric Light&Power Co,AK,Bundled,Investor Owned,0.105488692,0.097301003,0.127926818
99821,213,Alaska Electric Light&Power Co,AK,Bundled,Investor Owned,0.105488692,0.097301003,0.127926818
99803,213,Alaska Electric Light&Power Co,AK,Bundled,Investor Owned,0.105488692,0.097301003,0.127926818
99802,213,Alaska Electric Light&Power Co,AK,Bundled,Investor Owned,0.105488692,0.097301003,0.127926818
99801,213,Alaska Electric Light&Power Co,AK,Bundled,Investor Owned,0.105488692,0.097301003,0.127926818
99811,213,Alaska Electric Light&Power Co,AK,Bundled,Investor Owned,0.105488692,0.097301003,0.127926818
99950,219,Alaska Power and Telephone Co,AK,Bundled,Investor Owned,0.269642506,0,0.30680286
99780,219,Alaska Power and Telephone Co,AK,Bundled,Investor Owned,0.269642506,0,0.30680286
99922,219,Alaska Power and Telephone Co,AK,Bundled,Investor Owned,0.269642506,0,0.30680286
99923,219,Alaska Power and Telephone Co,AK,Bundled,Investor Owned,0.269642506,0,0.30680286
99925,219,Alaska Power and Telephone Co,AK,Bundled,Investor Owned,0.269642506,0,0.30680286
99927,219,Alaska Power and Telephone Co,AK,Bundled,Investor Owned,0.269642506,0,0.30680286
99919,219,Alaska Power and Telephone Co,AK,Bundled,Investor Owned,0.269642506,0,0.30680286
99918,219,Alaska Power and Telephone Co,AK,Bundled,Investor Owned,0.269642506,0,0.30680286
99921,219,Alaska Power and Telephone Co,AK,Bundled,Investor Owned,0.269642506,0,0.30680286
99776,219,Alaska Power and Telephone Co,AK,Bundled,Investor Owned,0.269642506,0,0.30680286
49746,392,Alpena Power Co,MI,Bundled,Investor Owned,0.124041097,0.06422895,0.1398494
49777,392,Alpena Power Co,MI,Bundled,Investor Owned,0.124041097,0.06422895,0.1398494
49744,392,Alpena Power Co,MI,Bundled,Investor Owned,0.124041097,0.06422895,0.1398494
49747,392,Alpena Power Co,MI,Bundled,Investor Owned,0.124041097,0.06422895,0.1398494
49766,392,Alpena Power Co,MI,Bundled,Investor Owned,0.124041097,0.06422895,0.1398494
49707,392,Alpena Power Co,MI,Bundled,Investor Owned,0.124041097,0.06422895,0.1398494
52307,471,Amana Society Service Co,IA,Bundled,Investor Owned,0.107256559,0.080850216,0.121252677
52204,471,Amana Society Service Co,IA,Bundled,Investor Owned,0.107256559,0.080850216,0.121252677
24148,733,Appalachian Power Co,VA,Bundled,Investor Owned,0.088523772,0.067853713,0.109580688
24149,733,Appalachian Power Co,VA,Bundled,Investor Owned,0.088523772,0.067853713,0.109580688
24586,733,Appalachian Power Co,VA,Bundled,Investor Owned,0.088523772,0.067853713,0.109580688
24574,733,Appalachian Power Co,VA,Bundled,Investor Owned,0.088523772,0.067853713,0.109580688
24572,733,Appalachian Power Co,VA,Bundled,Investor Owned,0.088523772,0.067853713,0.109580688
24570,733,Appalachian Power Co,VA,Bundled,Investor Owned,0.088523772,0.067853713,0.109580688
24147,733,Appalachian Power Co,VA,Bundled,Investor Owned,0.088523772,0.067853713,0.109580688
24141,733,Appalachian Power Co,VA,Bundled,Investor Owned,0.088523772,0.067853713,0.109580688
24236,733,Appalachian Power Co,VA,Bundled,Investor Owned,0.088523772,0.067853713,0.109580688
24378,733,Appalachian Power Co,VA,Bundled,Investor Owned,0.088523772,0.067853713,0.109580688
24375,733,Appalachian Power Co,VA,Bundled,Investor Owned,0.088523772,0.067853713,0.109580688
24374,733,Appalachian Power Co,VA,Bundled,Investor Owned,0.088523772,0.067853713,0.109580688
24377,733,Appalachian Power Co,VA,Bundled,Investor Owned,0.088523772,0.067853713,0.109580688
24370,733,Appalachian Power Co,VA,Bundled,Investor Owned,0.088523772,0.067853713,0.109580688
24658,733,Appalachian Power Co,VA,Bundled,Investor Owned,0.088523772,0.067853713,0.109580688
24651,733,Appalachian Power Co,VA,Bundled,Investor Owned,0.088523772,0.067853713,0.109580688
24656,733,Appalachian Power Co,VA,Bundled,Investor Owned,0.088523772,0.067853713,0.109580688
24657,733,Appalachian Power Co,VA,Bundled,Investor Owned,0.088523772,0.067853713,0.109580688
24078,733,Appalachian Power Co,VA,Bundled,Investor Owned,0.088523772,0.067853713,0.109580688
24079,733,Appalachian Power Co,VA,Bundled,Investor Owned,0.088523772,0.067853713,0.109580688
24072,733,Appalachian Power Co,VA,Bundled,Investor Owned,0.088523772,0.067853713,0.109580688
24073,733,Appalachian Power Co,VA,Bundled,Investor Owned,0.088523772,0.067853713,0.109580688
24076,733,Appalachian Power Co,VA,Bundled,Investor Owned,0.088523772,0.067853713,0.109580688
24077,733,Appalachian Power Co,VA,Bundled,Investor Owned,0.088523772,0.067853713,0.109580688
24526,733,Appalachian Power Co,VA,Bundled,Investor Owned,0.088523772,0.067853713,0.109580688
24523,733,Appalachian Power Co,VA,Bundled,Investor Owned,0.088523772,0.067853713,0.109580688
24363,733,Appalachian Power Co,VA,Bundled,Investor Owned,0.088523772,0.067853713,0.109580688
24105,733,Appalachian Power Co,VA,Bundled,Investor Owned,0.088523772,0.067853713,0.109580688
24137,733,Appalachian Power Co,VA,Bundled,Investor Owned,0.088523772,0.067853713,0.109580688
24138,733,Appalachian Power Co,VA,Bundled,Investor Owned,0.088523772,0.067853713,0.109580688
24202,733,Appalachian Power Co,VA,Bundled,Investor Owned,0.088523772,0.067853713,0.109580688
24050,733,Appalachian Power Co,VA,Bundled,Investor Owned,0.088523772,0.067853713,0.109580688
24053,733,Appalachian Power Co,VA,Bundled,Investor Owned,0.088523772,0.067853713,0.109580688
24043,733,Appalachian Power Co,VA,Bundled,Investor Owned,0.088523772,0.067853713,0.109580688
24042,733,Appalachian Power Co,VA,Bundled,Investor Owned,0.088523772,0.067853713,0.109580688
24595,733,Appalachian Power Co,VA,Bundled,Investor Owned,0.088523772,0.067853713,0.109580688
24594,733,Appalachian Power Co,VA,Bundled,Investor Owned,0.088523772,0.067853713,0.109580688
24622,733,Appalachian Power Co,VA,Bundled,Investor Owned,0.088523772,0.067853713,0.109580688
24620,733,Appalachian Power Co,VA,Bundled,Investor Owned,0.088523772,0.067853713,0.109580688
